,10043,00083,10001,10002,10003,10004,10005,10007,10009,10010,10011,10012,10013,10014,10016,10017,10018,10019,10021,10022,10023,10024,10025,10026,10027,10028,10029,10035,10036,10038,10065,10069,10075,10115,10128,10280,10281,10282,11101,11102,11103,11105,11106,11109,11201,11205,11206,11211,11215,11216,11217,11221,11222,11225,11231,11232,11233,11238,11249,11251
53,39.0,385.0,1509.0,1153.0,1936.0,147.0,221.0,371.0,1191.0,820.0,1629.0,751.0,737.0,928.0,1214.0,988.0,628.0,1324.0,212.0,556.0,662.0,433.0,298.0,73.0,173.0,202.0,247.0,73.0,856.0,230.0,277.0,24.0,83.0,6.0,207.0,73.0,82.0,77.0,226.0,57.0,36.0,53.0,88.0,11.0,985.0,374.0,145.0,393.0,374.0,158.0,421.0,43.0,414.0,25.0,324.0,13.0,6.0,328.0,311.0,34.0
54,56.0,764.0,977.0,1334.0,2011.0,138.0,128.0,378.0,1337.0,613.0,1645.0,722.0,695.0,1043.0,835.0,413.0,397.0,990.0,216.0,412.0,705.0,509.0,478.0,124.0,220.0,278.0,268.0,54.0,660.0,202.0,263.0,43.0,118.0,11.0,241.0,116.0,84.0,66.0,347.0,79.0,57.0,72.0,115.0,9.0,1044.0,340.0,172.0,585.0,580.0,197.0,470.0,60.0,500.0,38.0,408.0,14.0,18.0,459.0,416.0,26.0
55,13.0,313.0,717.0,886.0,1490.0,52.0,82.0,195.0,784.0,388.0,1081.0,594.0,501.0,670.0,538.0,233.0,246.0,583.0,132.0,238.0,416.0,349.0,295.0,72.0,139.0,167.0,171.0,47.0,414.0,131.0,170.0,28.0,71.0,6.0,139.0,68.0,37.0,32.0,193.0,25.0,27.0,30.0,101.0,6.0,664.0,205.0,117.0,329.0,323.0,154.0,353.0,29.0,248.0,17.0,236.0,6.0,9.0,312.0,263.0,15.0
56,111.0,1097.0,2474.0,1548.0,3131.0,333.0,430.0,783.0,1487.0,1352.0,2644.0,1308.0,1290.0,1578.0,1969.0,1872.0,1124.0,2249.0,397.0,972.0,983.0,725.0,572.0,185.0,337.0,283.0,448.0,141.0,1378.0,431.0,594.0,41.0,130.0,23.0,315.0,155.0,155.0,182.0,437.0,54.0,51.0,55.0,148.0,13.0,1659.0,481.0,222.0,619.0,584.0,242.0,648.0,37.0,488.0,47.0,495.0,30.0,16.0,466.0,479.0,67.0
57,123.0,1258.0,2905.0,1831.0,3523.0,425.0,459.0,891.0,1788.0,1521.0,2837.0,1448.0,1486.0,1889.0,2122.0,2035.0,1261.0,2472.0,465.0,1122.0,1071.0,817.0,611.0,219.0,384.0,344.0,475.0,148.0,1698.0,440.0,646.0,61.0,196.0,34.0,415.0,190.0,183.0,205.0,417.0,109.0,74.0,69.0,158.0,15.0,1897.0,580.0,264.0,707.0,629.0,268.0,766.0,74.0,628.0,47.0,550.0,25.0,18.0,562.0,590.0,71.0
58,102.0,1200.0,2894.0,2041.0,3885.0,399.0,512.0,929.0,1853.0,1542.0,3068.0,1518.0,1576.0,2033.0,2219.0,2048.0,1277.0,2529.0,508.0,1157.0,1170.0,783.0,590.0,209.0,381.0,360.0,491.0,182.0,1809.0,482.0,665.0,70.0,191.0,23.0,369.0,210.0,205.0,188.0,475.0,131.0,84.0,101.0,175.0,17.0,1840.0,620.0,254.0,747.0,755.0,285.0,804.0,66.0,694.0,55.0,611.0,28.0,13.0,635.0,581.0,70.0
59,90.0,1050.0,2723.0,1880.0,3359.0,341.0,399.0,805.0,1807.0,1463.0,2767.0,1283.0,1318.0,1752.0,2046.0,2031.0,1172.0,2346.0,405.0,1011.0,1012.0,731.0,503.0,178.0,366.0,330.0,447.0,154.0,1637.0,444.0,561.0,62.0,179.0,17.0,369.0,164.0,169.0,157.0,417.0,95.0,43.0,99.0,162.0,20.0,1610.0,563.0,222.0,615.0,659.0,253.0,722.0,64.0,646.0,53.0,574.0,20.0,18.0,591.0,527.0,63.0
60,9.0,91.0,410.0,342.0,569.0,44.0,65.0,103.0,400.0,222.0,405.0,189.0,177.0,245.0,343.0,219.0,153.0,335.0,61.0,114.0,142.0,88.0,74.0,33.0,65.0,53.0,79.0,25.0,238.0,52.0,85.0,3.0,18.0,1.0,43.0,16.0,11.0,14.0,51.0,22.0,6.0,30.0,31.0,4.0,267.0,91.0,35.0,119.0,80.0,52.0,124.0,13.0,109.0,9.0,74.0,1.0,4.0,89.0,101.0,7.0
61,36.0,798.0,1097.0,1603.0,2359.0,123.0,131.0,360.0,1476.0,706.0,1895.0,885.0,861.0,1111.0,956.0,443.0,438.0,967.0,222.0,430.0,810.0,615.0,474.0,162.0,231.0,269.0,304.0,67.0,693.0,256.0,289.0,37.0,148.0,6.0,236.0,111.0,77.0,53.0,330.0,82.0,51.0,86.0,116.0,15.0,1189.0,371.0,208.0,602.0,582.0,272.0,567.0,47.0,518.0,35.0,462.0,7.0,18.0,567.0,462.0,42.0
62,26.0,756.0,994.0,1360.0,2088.0,79.0,149.0,366.0,1247.0,572.0,1673.0,760.0,706.0,1046.0,884.0,339.0,350.0,943.0,200.0,329.0,716.0,544.0,390.0,165.0,227.0,274.0,262.0,61.0,639.0,235.0,231.0,47.0,117.0,4.0,219.0,120.0,91.0,57.0,297.0,69.0,57.0,76.0,139.0,10.0,1118.0,312.0,140.0,562.0,540.0,234.0,544.0,49.0,448.0,48.0,386.0,10.0,17.0,504.0,412.0,24.0
63,79.0,899.0,2361.0,1608.0,2794.0,267.0,373.0,640.0,1342.0,1109.0,2271.0,1049.0,1047.0,1352.0,1699.0,1602.0,951.0,1926.0,349.0,783.0,794.0,509.0,364.0,146.0,262.0,279.0,385.0,138.0,1231.0,362.0,467.0,37.0,107.0,21.0,277.0,129.0,116.0,120.0,331.0,89.0,40.0,78.0,113.0,10.0,1400.0,466.0,175.0,524.0,487.0,212.0,633.0,36.0,405.0,41.0,462.0,14.0,18.0,482.0,458.0,52.0
64,96.0,1034.0,2641.0,1735.0,3104.0,301.0,402.0,793.0,1681.0,1319.0,2703.0,1180.0,1230.0,1528.0,1880.0,1857.0,1069.0,2152.0,387.0,943.0,1037.0,705.0,517.0,184.0,326.0,323.0,415.0,140.0,1653.0,383.0,517.0,45.0,180.0,20.0,322.0,156.0,136.0,142.0,358.0,81.0,41.0,82.0,118.0,11.0,1518.0,517.0,222.0,618.0,587.0,267.0,731.0,48.0,538.0,29.0,470.0,20.0,15.0,595.0,507.0,77.0
65,13.0,152.0,471.0,448.0,589.0,36.0,64.0,109.0,520.0,218.0,479.0,189.0,206.0,260.0,399.0,212.0,178.0,376.0,84.0,165.0,169.0,163.0,122.0,36.0,53.0,73.0,96.0,30.0,271.0,73.0,73.0,7.0,50.0,1.0,80.0,29.0,24.0,15.0,59.0,30.0,15.0,19.0,41.0,3.0,276.0,144.0,50.0,121.0,120.0,53.0,142.0,24.0,153.0,11.0,109.0,2.0,1.0,156.0,112.0,13.0
66,68.0,519.0,1644.0,1331.0,2287.0,185.0,258.0,516.0,1239.0,1021.0,1807.0,828.0,835.0,955.0,1435.0,1205.0,778.0,1403.0,258.0,641.0,618.0,384.0,233.0,90.0,174.0,202.0,255.0,83.0,1040.0,258.0,370.0,31.0,87.0,11.0,204.0,88.0,81.0,87.0,240.0,53.0,28.0,62.0,105.0,10.0,1030.0,330.0,137.0,411.0,343.0,189.0,460.0,55.0,379.0,38.0,320.0,8.0,5.0,356.0,327.0,45.0
67,72.0,704.0,2059.0,1565.0,2466.0,208.0,329.0,526.0,1632.0,1017.0,2092.0,1006.0,1006.0,1310.0,1580.0,1482.0,920.0,1895.0,318.0,757.0,807.0,555.0,419.0,128.0,227.0,260.0,365.0,128.0,1333.0,344.0,400.0,60.0,137.0,15.0,240.0,86.0,104.0,110.0,306.0,88.0,43.0,73.0,131.0,7.0,1245.0,431.0,160.0,479.0,480.0,232.0,609.0,69.0,496.0,26.0,408.0,18.0,10.0,452.0,436.0,51.0
68,29.0,707.0,1002.0,1520.0,2021.0,99.0,138.0,354.0,1279.0,550.0,1684.0,759.0,710.0,1063.0,839.0,364.0,390.0,1069.0,215.0,404.0,672.0,431.0,375.0,146.0,168.0,270.0,261.0,60.0,766.0,253.0,248.0,35.0,148.0,22.0,220.0,113.0,72.0,40.0,325.0,64.0,54.0,79.0,111.0,12.0,1066.0,359.0,162.0,575.0,457.0,237.0,534.0,44.0,453.0,49.0,386.0,7.0,18.0,542.0,386.0,28.0
69,54.0,1006.0,1073.0,1551.0,2027.0,154.0,147.0,384.0,1153.0,594.0,1721.0,773.0,832.0,1246.0,842.0,386.0,397.0,1356.0,241.0,401.0,692.0,574.0,472.0,164.0,210.0,312.0,272.0,72.0,702.0,244.0,264.0,62.0,131.0,11.0,201.0,140.0,81.0,69.0,356.0,74.0,65.0,87.0,151.0,18.0,1227.0,325.0,194.0,593.0,567.0,234.0,579.0,64.0,463.0,68.0,431.0,7.0,24.0,559.0,449.0,49.0
70,83.0,861.0,2337.0,1571.0,2393.0,269.0,383.0,613.0,1382.0,1181.0,2259.0,964.0,1079.0,1353.0,1711.0,1581.0,969.0,1880.0,318.0,874.0,858.0,576.0,427.0,137.0,227.0,265.0,365.0,115.0,1216.0,345.0,436.0,42.0,103.0,14.0,310.0,128.0,130.0,124.0,356.0,78.0,53.0,69.0,131.0,11.0,1333.0,446.0,185.0,513.0,531.0,192.0,624.0,52.0,480.0,25.0,425.0,18.0,16.0,459.0,407.0,53.0
71,53.0,427.0,1463.0,990.0,1760.0,176.0,222.0,463.0,896.0,684.0,1513.0,621.0,767.0,921.0,1019.0,765.0,622.0,938.0,242.0,433.0,498.0,354.0,245.0,97.0,156.0,210.0,258.0,86.0,809.0,248.0,273.0,12.0,90.0,8.0,189.0,71.0,77.0,93.0,250.0,52.0,30.0,44.0,100.0,4.0,917.0,300.0,115.0,336.0,315.0,162.0,420.0,34.0,374.0,15.0,265.0,10.0,7.0,313.0,287.0,37.0
72,84.0,653.0,2192.0,1542.0,2495.0,216.0,324.0,609.0,1505.0,1218.0,2180.0,900.0,1017.0,1300.0,1634.0,1554.0,946.0,1815.0,316.0,761.0,811.0,599.0,417.0,124.0,225.0,278.0,345.0,120.0,1250.0,352.0,412.0,25.0,133.0,13.0,292.0,96.0,99.0,116.0,311.0,89.0,40.0,62.0,132.0,14.0,1282.0,433.0,150.0,542.0,498.0,236.0,568.0,68.0,515.0,31.0,428.0,15.0,14.0,501.0,422.0,58.0
73,74.0,776.0,2464.0,1662.0,2685.0,258.0,344.0,676.0,1550.0,1292.0,2473.0,994.0,1179.0,1538.0,1802.0,1759.0,1091.0,2007.0,370.0,840.0,942.0,638.0,472.0,139.0,233.0,286.0,357.0,125.0,1395.0,354.0,458.0,53.0,146.0,25.0,309.0,137.0,125.0,130.0,377.0,87.0,39.0,75.0,135.0,20.0,1627.0,465.0,214.0,568.0,575.0,277.0,746.0,64.0,518.0,44.0,462.0,20.0,21.0,551.0,475.0,55.0
74,76.0,593.0,2058.0,1556.0,2403.0,221.0,331.0,542.0,1511.0,1084.0,2201.0,850.0,983.0,1329.0,1664.0,1473.0,924.0,1936.0,369.0,823.0,834.0,580.0,430.0,100.0,199.0,297.0,351.0,108.0,1242.0,333.0,433.0,27.0,157.0,13.0,251.0,138.0,124.0,116.0,307.0,77.0,37.0,73.0,150.0,16.0,1235.0,410.0,208.0,541.0,499.0,181.0,560.0,56.0,498.0,39.0,403.0,9.0,11.0,450.0,459.0,42.0
75,49.0,658.0,1094.0,1467.0,2085.0,123.0,174.0,353.0,1324.0,663.0,1893.0,882.0,778.0,1185.0,886.0,389.0,442.0,1077.0,299.0,418.0,820.0,539.0,435.0,122.0,209.0,361.0,244.0,74.0,747.0,289.0,307.0,33.0,137.0,12.0,259.0,134.0,100.0,79.0,361.0,82.0,72.0,107.0,179.0,15.0,1114.0,364.0,189.0,606.0,596.0,202.0,526.0,70.0,492.0,66.0,450.0,14.0,24.0,532.0,423.0,48.0
76,36.0,770.0,1044.0,1385.0,1876.0,114.0,136.0,317.0,1167.0,555.0,1578.0,660.0,668.0,1133.0,840.0,367.0,393.0,1057.0,218.0,392.0,736.0,549.0,415.0,154.0,204.0,277.0,281.0,73.0,585.0,240.0,241.0,47.0,116.0,5.0,229.0,112.0,88.0,49.0,376.0,68.0,66.0,71.0,125.0,14.0,1057.0,277.0,169.0,657.0,522.0,264.0,492.0,55.0,446.0,74.0,374.0,6.0,22.0,465.0,413.0,38.0
77,99.0,901.0,2381.0,1644.0,2794.0,339.0,370.0,698.0,1417.0,1201.0,2337.0,1104.0,1118.0,1511.0,1861.0,1710.0,1077.0,2045.0,339.0,896.0,891.0,559.0,472.0,159.0,317.0,281.0,389.0,146.0,1322.0,339.0,528.0,49.0,99.0,14.0,280.0,145.0,146.0,148.0,373.0,102.0,56.0,78.0,139.0,15.0,1552.0,413.0,215.0,616.0,529.0,249.0,664.0,41.0,540.0,46.0,515.0,28.0,15.0,444.0,458.0,64.0
78,51.0,619.0,2369.0,1412.0,2566.0,237.0,328.0,558.0,1487.0,1209.0,2149.0,976.0,947.0,1247.0,1728.0,1672.0,976.0,1778.0,297.0,840.0,792.0,590.0,427.0,126.0,246.0,270.0,385.0,139.0,1395.0,342.0,434.0,41.0,154.0,13.0,264.0,118.0,113.0,119.0,324.0,89.0,54.0,68.0,140.0,16.0,1261.0,420.0,167.0,506.0,434.0,220.0,556.0,56.0,479.0,30.0,408.0,12.0,16.0,410.0,400.0,52.0
79,4.0,95.0,286.0,172.0,195.0,12.0,22.0,40.0,219.0,78.0,209.0,63.0,79.0,137.0,150.0,142.0,118.0,170.0,51.0,70.0,143.0,96.0,72.0,16.0,25.0,47.0,50.0,13.0,140.0,24.0,37.0,5.0,29.0,11.0,33.0,13.0,6.0,9.0,23.0,8.0,14.0,9.0,19.0,2.0,106.0,47.0,27.0,49.0,61.0,26.0,53.0,13.0,61.0,6.0,61.0,1.0,6.0,47.0,50.0,2.0
80,55.0,470.0,1686.0,1078.0,2132.0,215.0,252.0,467.0,1119.0,957.0,1797.0,874.0,801.0,1009.0,1411.0,1261.0,783.0,1460.0,254.0,675.0,648.0,359.0,257.0,85.0,164.0,199.0,263.0,91.0,939.0,261.0,335.0,24.0,108.0,11.0,196.0,90.0,97.0,86.0,229.0,67.0,34.0,47.0,107.0,10.0,952.0,262.0,137.0,393.0,284.0,149.0,388.0,31.0,363.0,25.0,246.0,12.0,6.0,259.0,303.0,34.0
81,82.0,740.0,2309.0,1687.0,2759.0,286.0,369.0,656.0,1714.0,1185.0,2438.0,1053.0,1090.0,1468.0,1728.0,1650.0,1052.0,1928.0,295.0,880.0,857.0,602.0,479.0,155.0,260.0,328.0,351.0,115.0,1344.0,363.0,448.0,41.0,143.0,8.0,266.0,129.0,137.0,130.0,340.0,122.0,56.0,77.0,128.0,16.0,1363.0,473.0,241.0,621.0,532.0,234.0,604.0,78.0,580.0,41.0,466.0,28.0,19.0,449.0,473.0,62.0
82,99.0,1198.0,1350.0,1834.0,2475.0,193.0,182.0,422.0,1553.0,863.0,2252.0,1042.0,898.0,1541.0,1057.0,488.0,490.0,1608.0,257.0,497.0,991.0,791.0,547.0,234.0,303.0,377.0,322.0,106.0,885.0,309.0,307.0,56.0,162.0,12.0,301.0,199.0,147.0,101.0,438.0,114.0,88.0,115.0,163.0,19.0,1411.0,394.0,282.0,743.0,676.0,263.0,577.0,98.0,663.0,57.0,562.0,18.0,21.0,595.0,596.0,56.0
83,28.0,771.0,1049.0,1369.0,1943.0,113.0,136.0,311.0,1273.0,574.0,1701.0,729.0,684.0,1187.0,770.0,334.0,404.0,1035.0,230.0,328.0,775.0,543.0,462.0,154.0,242.0,309.0,272.0,103.0,688.0,238.0,248.0,31.0,131.0,6.0,231.0,134.0,90.0,46.0,317.0,68.0,54.0,62.0,128.0,7.0,1050.0,327.0,205.0,555.0,506.0,213.0,519.0,50.0,464.0,43.0,391.0,16.0,11.0,492.0,378.0,34.0
84,104.0,1027.0,2291.0,1642.0,2858.0,349.0,415.0,686.0,1497.0,1325.0,2624.0,1128.0,1182.0,1551.0,1770.0,1755.0,940.0,2113.0,346.0,909.0,897.0,591.0,407.0,155.0,279.0,256.0,384.0,138.0,1316.0,418.0,495.0,42.0,106.0,16.0,305.0,152.0,159.0,167.0,359.0,96.0,55.0,81.0,157.0,10.0,1659.0,470.0,238.0,621.0,568.0,215.0,663.0,42.0,555.0,50.0,525.0,36.0,15.0,511.0,488.0,86.0
85,72.0,994.0,2501.0,1741.0,2918.0,297.0,368.0,675.0,1662.0,1305.0,2492.0,1159.0,1159.0,1530.0,1900.0,1865.0,1137.0,2161.0,367.0,962.0,959.0,673.0,525.0,156.0,300.0,326.0,440.0,132.0,1442.0,373.0,485.0,49.0,161.0,26.0,316.0,157.0,134.0,149.0,335.0,93.0,52.0,99.0,150.0,11.0,1553.0,467.0,191.0,612.0,556.0,223.0,673.0,75.0,572.0,36.0,505.0,26.0,13.0,494.0,481.0,68.0
86,79.0,925.0,2604.0,1754.0,3033.0,344.0,400.0,742.0,1640.0,1403.0,2688.0,1229.0,1215.0,1588.0,1958.0,1726.0,1149.0,2198.0,392.0,952.0,948.0,709.0,534.0,150.0,284.0,321.0,372.0,145.0,1491.0,421.0,534.0,51.0,163.0,13.0,305.0,158.0,143.0,140.0,434.0,125.0,55.0,87.0,151.0,21.0,1624.0,493.0,230.0,644.0,549.0,229.0,682.0,51.0,573.0,34.0,501.0,28.0,22.0,434.0,594.0,55.0
87,73.0,877.0,2445.0,1653.0,2908.0,263.0,337.0,642.0,1669.0,1238.0,2471.0,1167.0,1138.0,1567.0,1737.0,1430.0,1031.0,2008.0,366.0,774.0,881.0,641.0,486.0,165.0,305.0,304.0,380.0,128.0,1376.0,359.0,447.0,42.0,157.0,22.0,298.0,136.0,126.0,131.0,383.0,102.0,55.0,69.0,155.0,15.0,1401.0,475.0,207.0,645.0,532.0,229.0,615.0,62.0,599.0,38.0,428.0,27.0,15.0,472.0,540.0,51.0
88,55.0,1007.0,1841.0,1542.0,2590.0,214.0,292.0,526.0,1733.0,998.0,2259.0,927.0,967.0,1459.0,1469.0,999.0,841.0,1613.0,290.0,635.0,818.0,606.0,470.0,139.0,264.0,306.0,372.0,99.0,1226.0,321.0,377.0,48.0,150.0,13.0,256.0,140.0,127.0,96.0,342.0,68.0,62.0,73.0,155.0,17.0,1311.0,417.0,229.0,605.0,489.0,219.0,558.0,67.0,562.0,33.0,427.0,17.0,12.0,470.0,515.0,54.0
89,98.0,2555.0,1499.0,1923.0,2616.0,357.0,226.0,744.0,1673.0,864.0,2433.0,1159.0,1172.0,1948.0,1082.0,654.0,609.0,2155.0,226.0,558.0,1214.0,877.0,646.0,289.0,360.0,398.0,468.0,113.0,1097.0,375.0,339.0,83.0,193.0,11.0,302.0,214.0,193.0,138.0,509.0,81.0,102.0,143.0,190.0,27.0,1994.0,494.0,343.0,943.0,804.0,336.0,677.0,87.0,749.0,100.0,580.0,22.0,22.0,808.0,824.0,98.0
90,89.0,2045.0,1380.0,1544.0,2068.0,278.0,205.0,534.0,1304.0,652.0,1782.0,982.0,877.0,1390.0,913.0,568.0,491.0,1833.0,252.0,377.0,939.0,651.0,536.0,241.0,327.0,355.0,358.0,103.0,878.0,306.0,324.0,90.0,142.0,13.0,248.0,166.0,125.0,88.0,397.0,87.0,79.0,126.0,186.0,17.0,1529.0,346.0,264.0,729.0,650.0,266.0,591.0,51.0,546.0,115.0,473.0,15.0,27.0,597.0,557.0,47.0
91,56.0,468.0,1392.0,815.0,1763.0,173.0,207.0,432.0,808.0,732.0,1527.0,763.0,694.0,819.0,978.0,727.0,573.0,1133.0,183.0,388.0,478.0,283.0,223.0,74.0,137.0,174.0,194.0,73.0,756.0,212.0,224.0,11.0,63.0,5.0,129.0,74.0,66.0,81.0,195.0,81.0,32.0,72.0,84.0,8.0,990.0,233.0,113.0,357.0,323.0,140.0,375.0,33.0,315.0,35.0,230.0,19.0,8.0,235.0,258.0,32.0
92,59.0,428.0,1554.0,1073.0,1759.0,162.0,223.0,380.0,1355.0,783.0,1617.0,644.0,618.0,974.0,1251.0,1043.0,694.0,1219.0,199.0,464.0,619.0,415.0,320.0,108.0,164.0,218.0,236.0,86.0,1035.0,215.0,253.0,39.0,118.0,4.0,234.0,96.0,80.0,85.0,237.0,72.0,35.0,48.0,104.0,15.0,1021.0,374.0,160.0,442.0,352.0,173.0,416.0,58.0,420.0,19.0,307.0,15.0,7.0,383.0,362.0,37.0
93,83.0,784.0,2130.0,1362.0,2799.0,241.0,337.0,624.0,1420.0,1216.0,2107.0,1082.0,985.0,1311.0,1793.0,1595.0,952.0,1889.0,315.0,922.0,814.0,574.0,433.0,118.0,235.0,290.0,305.0,117.0,1274.0,336.0,446.0,39.0,100.0,18.0,283.0,103.0,121.0,143.0,401.0,94.0,51.0,93.0,154.0,16.0,1587.0,463.0,212.0,598.0,522.0,238.0,544.0,54.0,549.0,45.0,404.0,23.0,14.0,472.0,457.0,61.0
94,73.0,1109.0,2349.0,1573.0,2852.0,283.0,381.0,682.0,1688.0,1249.0,2201.0,1074.0,1137.0,1425.0,1863.0,1605.0,1012.0,2121.0,337.0,876.0,952.0,652.0,476.0,155.0,278.0,332.0,384.0,135.0,1400.0,376.0,483.0,44.0,155.0,8.0,333.0,128.0,118.0,134.0,386.0,112.0,52.0,64.0,161.0,11.0,1536.0,494.0,232.0,635.0,540.0,237.0,563.0,50.0,608.0,45.0,503.0,17.0,10.0,468.0,578.0,69.0
95,63.0,966.0,2046.0,1484.0,2760.0,253.0,300.0,568.0,1506.0,1069.0,2116.0,1105.0,1101.0,1459.0,1506.0,1208.0,894.0,1903.0,321.0,634.0,835.0,541.0,467.0,116.0,263.0,288.0,346.0,93.0,1246.0,332.0,440.0,47.0,122.0,23.0,283.0,121.0,116.0,111.0,364.0,100.0,55.0,65.0,147.0,10.0,1469.0,450.0,187.0,566.0,451.0,224.0,560.0,52.0,504.0,33.0,345.0,17.0,3.0,408.0,498.0,64.0
96,90.0,1078.0,1304.0,1714.0,2609.0,156.0,149.0,440.0,1640.0,769.0,2025.0,981.0,894.0,1373.0,1073.0,450.0,548.0,1409.0,245.0,421.0,1015.0,711.0,561.0,198.0,287.0,337.0,336.0,82.0,964.0,247.0,284.0,53.0,164.0,17.0,293.0,163.0,101.0,89.0,407.0,103.0,78.0,94.0,169.0,22.0,1397.0,397.0,249.0,792.0,682.0,301.0,659.0,80.0,670.0,59.0,484.0,23.0,9.0,669.0,579.0,52.0
97,51.0,1053.0,1117.0,1401.0,2125.0,119.0,125.0,369.0,1294.0,675.0,1695.0,865.0,782.0,1241.0,880.0,377.0,405.0,1203.0,245.0,409.0,796.0,629.0,489.0,194.0,266.0,341.0,291.0,106.0,677.0,269.0,295.0,46.0,134.0,15.0,267.0,119.0,96.0,60.0,304.0,83.0,50.0,87.0,162.0,16.0,1223.0,338.0,240.0,654.0,656.0,307.0,629.0,56.0,528.0,60.0,417.0,15.0,18.0,570.0,449.0,27.0
98,90.0,974.0,2359.0,1778.0,2836.0,315.0,391.0,723.0,1494.0,1299.0,2204.0,1154.0,1177.0,1513.0,1848.0,1624.0,1017.0,2131.0,364.0,896.0,992.0,738.0,535.0,180.0,335.0,389.0,391.0,161.0,1235.0,369.0,520.0,39.0,139.0,22.0,309.0,138.0,150.0,157.0,390.0,101.0,62.0,79.0,166.0,11.0,1674.0,485.0,231.0,587.0,534.0,234.0,625.0,38.0,575.0,39.0,541.0,21.0,8.0,514.0,541.0,63.0
99,100.0,939.0,2569.0,1721.0,3127.0,327.0,393.0,731.0,1690.0,1356.0,2459.0,1189.0,1327.0,1598.0,1986.0,1786.0,1107.0,2226.0,377.0,979.0,1004.0,740.0,569.0,179.0,328.0,394.0,431.0,151.0,1467.0,406.0,574.0,50.0,169.0,32.0,322.0,150.0,149.0,151.0,433.0,107.0,68.0,90.0,167.0,11.0,1591.0,492.0,207.0,647.0,589.0,251.0,669.0,67.0,612.0,43.0,526.0,23.0,12.0,576.0,551.0,66.0
100,128.0,1307.0,2793.0,1908.0,3379.0,376.0,458.0,794.0,1773.0,1497.0,2701.0,1413.0,1475.0,1768.0,2099.0,1950.0,1289.0,2553.0,449.0,1075.0,1172.0,896.0,626.0,225.0,364.0,421.0,481.0,172.0,1738.0,387.0,650.0,69.0,174.0,27.0,392.0,173.0,177.0,162.0,493.0,146.0,78.0,95.0,210.0,17.0,1906.0,564.0,240.0,743.0,685.0,265.0,749.0,82.0,747.0,39.0,651.0,28.0,20.0,635.0,643.0,83.0
101,145.0,1343.0,3161.0,2121.0,3619.0,431.0,489.0,900.0,2000.0,1699.0,2985.0,1462.0,1625.0,1773.0,2279.0,2106.0,1347.0,2905.0,469.0,1179.0,1348.0,1023.0,710.0,242.0,411.0,428.0,517.0,182.0,1794.0,453.0,680.0,87.0,206.0,36.0,453.0,226.0,168.0,186.0,597.0,142.0,92.0,119.0,234.0,23.0,2137.0,622.0,290.0,791.0,714.0,355.0,817.0,86.0,784.0,60.0,631.0,41.0,29.0,702.0,642.0,72.0
102,227.0,2214.0,3537.0,2559.0,4060.0,635.0,576.0,1103.0,2266.0,1788.0,3680.0,1742.0,2129.0,2349.0,2458.0,2206.0,1552.0,3380.0,577.0,1268.0,1646.0,1271.0,899.0,292.0,460.0,553.0,597.0,184.0,2097.0,610.0,693.0,108.0,225.0,37.0,460.0,411.0,324.0,227.0,739.0,186.0,98.0,156.0,269.0,31.0,2687.0,663.0,351.0,1044.0,877.0,335.0,946.0,108.0,889.0,72.0,812.0,29.0,29.0,828.0,855.0,106.0
103,223.0,3603.0,1989.0,3007.0,3760.0,412.0,340.0,918.0,2268.0,1138.0,3424.0,1550.0,1922.0,2648.0,1583.0,748.0,677.0,3203.0,395.0,767.0,1721.0,1376.0,948.0,390.0,552.0,603.0,652.0,165.0,1377.0,606.0,626.0,201.0,252.0,49.0,454.0,613.0,357.0,309.0,1003.0,215.0,157.0,264.0,367.0,51.0,3169.0,734.0,502.0,1505.0,1374.0,469.0,1065.0,120.0,1360.0,180.0,1008.0,56.0,26.0,1419.0,1562.0,165.0
104,24.0,477.0,743.0,1169.0,1557.0,88.0,105.0,248.0,1059.0,458.0,1366.0,600.0,653.0,693.0,711.0,271.0,282.0,797.0,197.0,291.0,519.0,499.0,337.0,124.0,167.0,234.0,201.0,53.0,546.0,196.0,214.0,37.0,101.0,5.0,174.0,103.0,62.0,42.0,249.0,57.0,56.0,73.0,132.0,11.0,915.0,314.0,151.0,458.0,440.0,171.0,380.0,52.0,436.0,23.0,314.0,6.0,11.0,413.0,344.0,31.0
105,54.0,621.0,1567.0,1088.0,2149.0,126.0,198.0,432.0,971.0,863.0,1693.0,811.0,892.0,879.0,1036.0,764.0,680.0,1294.0,246.0,472.0,625.0,371.0,314.0,105.0,296.0,259.0,297.0,93.0,839.0,236.0,273.0,19.0,93.0,15.0,177.0,108.0,87.0,86.0,332.0,72.0,38.0,54.0,131.0,7.0,1215.0,283.0,144.0,412.0,380.0,175.0,470.0,38.0,384.0,19.0,281.0,19.0,13.0,312.0,333.0,48.0
106,91.0,959.0,2688.0,1797.0,3170.0,276.0,405.0,712.0,1816.0,1464.0,2509.0,1240.0,1300.0,1330.0,1980.0,1883.0,1135.0,2462.0,395.0,1036.0,1090.0,812.0,596.0,188.0,346.0,382.0,488.0,180.0,1654.0,414.0,552.0,50.0,178.0,17.0,384.0,111.0,153.0,148.0,446.0,130.0,59.0,93.0,217.0,23.0,1746.0,524.0,244.0,655.0,607.0,298.0,687.0,68.0,668.0,44.0,547.0,21.0,15.0,609.0,529.0,67.0
